Type	MGI ID	Symbol	Name	Chr	Start	End	Build	Strand	Best Match Type	Best Match
protein coding gene	MGI:95523	Fgfr2	fibroblast growth factor receptor 2	7	129764181	129868538	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:95524	Fgfr3	fibroblast growth factor receptor 3	5	33879068	33894412	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:95525	Fgfr4	fibroblast growth factor receptor 4	13	55300631	55316572	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2150920	Fgfrl1	fibroblast growth factor receptor-like 1	5	108842051	108854816	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2684972	Fhdc1	FH2 domain containing 1	3	84349505	84387736	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1914856	Fibin	fin bud initiation factor homolog (zebrafish)	2	110191270	110193338	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2143585	Fig4	FIG4 phosphoinositide 5-phosphatase	10	41064168	41179237	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:109569	Fmnl3	formin-like 3	15	99215106	99268363	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1196463	Fndc3a	fibronectin type III domain containing 3A	14	72775386	72947443	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1890391	Fstl3	follistatin-like 3	10	79613108	79618464	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:109375	Fut1	fucosyltransferase 1	7	45266862	45270483	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:109374	Fut2	fucosyltransferase 2	7	45298015	45315818	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:95594	Fut4	fucosyltransferase 4	9	14659755	14663418	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:107692	Fut7	fucosyltransferase 7	2	25313279	25316386	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:95595	Fv1	Friend virus susceptibility 1	4	147953436	147954815	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:107277	Fyco1	FYVE and coiled-coil domain containing 1	9	123618565	123680964	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:108571	Fzd5	frizzled class receptor 5	1	64769717	64776909	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:108460	Fzd8	frizzled class receptor 8	18	9212856	9216201	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2444298	G2e3	G2/M-phase specific E3 ubiquitin ligase	12	51395013	51423769	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1861742	Gabarap	gamma-aminobutyric acid receptor associated protein	11	69882196	69885775	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1914980	Gabarapl1	gamma-aminobutyric acid (GABA) A receptor-associated protein-like 1	6	129510155	129519294	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:95634	Gad2	glutamic acid decarboxylase 2	2	22512262	22583889	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2442153	Gak	cyclin G associated kinase	5	108717277	108777621	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:95637	Gal	galanin and GMAP prepropeptide	19	3459915	3464544	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:3617843	Gal3st3	galactose-3-O-sulfotransferase 3	19	5348359	5358766	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:894693	Galnt1	polypeptide N-acetylgalactosaminyltransferase 1	18	24338401	24419873	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:894694	Galnt2	polypeptide N-acetylgalactosaminyltransferase 2	8	124958133	125072461	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:894695	Galnt3	polypeptide N-acetylgalactosaminyltransferase 3	2	65913110	65955217	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:894692	Galnt4	polypeptide N-acetylgalactosaminyltransferase 4	10	98944021	98949109	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2179403	Galnt5	polypeptide N-acetylgalactosaminyltransferase 5	2	57887832	57931039	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1891640	Galnt6	polypeptide N-acetylgalactosaminyltransferase 6	15	100589694	100627257	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1349449	Galnt7	polypeptide N-acetylgalactosaminyltransferase 7	8	57976862	58106066	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2677965	Galnt9	polypeptide N-acetylgalactosaminyltransferase 9	5	110692221	110769246	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1890480	Galnt10	polypeptide N-acetylgalactosaminyltransferase 10	11	57536268	57678327	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2444392	Galnt11	polypeptide N-acetylgalactosaminyltransferase 11	5	25427732	25470916	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2444664	Galnt12	polypeptide N-acetylgalactosaminyltransferase 12	4	47091909	47123070	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2139447	Galnt13	polypeptide N-acetylgalactosaminyltransferase 13	2	54326329	55008321	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1918935	Galnt14	polypeptide N-acetylgalactosaminyltransferase 14	17	73800223	74017448	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1926004	Galnt15	polypeptide N-acetylgalactosaminyltransferase 15	14	31750946	31784154	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1917754	Galnt16	polypeptide N-acetylgalactosaminyltransferase 16	12	80565245	80650672	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2137594	Galnt17	polypeptide N-acetylgalactosaminyltransferase 17	5	130903181	131336360	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2446239	Galnt18	polypeptide N-acetylgalactosaminyltransferase 18	7	111070868	111379184	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1915159	Galntl5	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase-like 5	5	25386458	25425295	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1913581	Galntl6	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase-like 6	8	58227086	59365674	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:95638	Galt	galactose-1-phosphate uridyl transferase	4	41755228	41758695	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1097667	Ganab	alpha glucosidase 2 alpha neutral subunit	19	8875435	8894036	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:3608341	Gapt	Grb2-binding adaptor, transmembrane	13	110489150	110493733	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2141439	Garin1a	golgi associated RAB2 interactor 1A	6	29279592	29290679	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:3032524	Garin1b	golgi associated RAB2 interactor 1B	6	29319139	29336018	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:3650836	Garin3	golgi associated RAB2 interactor 3	11	46295555	46298812	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:3588202	Garin4	golgi associated RAB2 interactor family member 4	1	190894781	190897014	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1922788	Garin5a	golgi associated RAB2 interactor 5A	7	44146005	44150910	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1202386	Gas8	growth arrest specific 8	8	124245573	124263389	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:3041196	Gask1a	golgi associated kinase 1A	9	121780054	121809275	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1915909	Gask1b	golgi associated kinase 1B	3	79791840	79853587	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:95665	Gba	glucosidase, beta, acid	3	89110223	89116180	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2654325	Gba2	glucosidase beta 2	4	43566928	43578873	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1861607	Gbf1	golgi-specific brefeldin A-resistance factor 1	19	46140948	46274949	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2449143	Gbgt1	globoside alpha-1,3-N-acetylgalactosaminyltransferase 1	2	28386903	28395427	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:102772	Gbp2	guanylate binding protein 2	3	142326424	142343769	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:95666	Gbp2b	guanylate binding protein 2b	3	142300608	142324940	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1926263	Gbp3	guanylate binding protein 3	3	142265787	142278970	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2429943	Gbp5	guanylate binding protein 5	3	142202695	142228105	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1921625	Gcc1	golgi coiled coil 1	6	28416602	28421723	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1917547	Gcc2	GRIP and coiled-coil domain containing 2	10	58091319	58141421	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1100870	Gcnt2	glucosaminyl (N-acetyl) transferase 2, I-branching enzyme	13	41013244	41114368	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1919327	Gcnt3	glucosaminyl (N-acetyl) transferase 3, mucin type	9	69938778	69945370	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2684919	Gcnt4	glucosaminyl (N-acetyl) transferase 4, core 2 (beta-1,6-N-acetylglucosaminyltransferase)	13	97061197	97087414	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:3606143	Gcnt7	glucosaminyl (N-acetyl) transferase family member 7	2	172292233	172300516	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1346047	Gdf15	growth differentiation factor 15	8	71082043	71085106	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:99846	Gdi1	guanosine diphosphate (GDP) dissociation inhibitor 1	X	73348618	73355473	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:99845	Gdi2	guanosine diphosphate (GDP) dissociation inhibitor 2	13	3588075	3616261	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:107430	Gdnf	glial cell line derived neurotrophic factor	15	7840327	7867056	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1100842	Gfra1	glial cell line derived neurotrophic factor family receptor alpha 1	19	58224036	58444341	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2685427	Gfy	golgi-associated olfactory signaling regulator	7	44825773	44828993	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2146207	Gga1	golgi associated, gamma adaptin ear containing, ARF binding protein 1	15	78761390	78778785	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1921355	Gga2	golgi associated, gamma adaptin ear containing, ARF binding protein 2	7	121585945	121620421	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2384159	Gga3	golgi associated, gamma adaptin ear containing, ARF binding protein 3	11	115475081	115494877	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:3055306	Ggnbp1	gametogenetin binding protein 1	17	27237009	27255352	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2138584	Gigyf2	GRB10 interacting GYF protein 2	1	87254720	87378518	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:109368	Gimap1	GTPase, IMAP family member 1	6	48715988	48720729	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2685303	Gimap8	GTPase, IMAP family member 8	6	48624168	48637809	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:95713	Gja1	gap junction protein, alpha 1	10	56253297	56266519	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1891694	Gkap1	G kinase anchoring protein 1	13	58381160	58422691	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1913533	Gkn1	gastrokine 1	6	87322635	87327897	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1913534	Gkn2	gastrokine 2	6	87350347	87356476	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1347344	Gla	galactosidase, alpha	X	133488918	133501875	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:88151	Glb1	galactosidase, beta 1	9	114230146	114303447	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2136405	Glce	glucuronyl C5-epimerase	9	61964526	62029891	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1918353	Glt6d1	glycosyltransferase 6 domain containing 1	2	25683871	25705860	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1923735	Glt8d1	glycosyltransferase 8 domain containing 1	14	30723357	30733948	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1922032	Glt8d2	glycosyltransferase 8 domain containing 2	10	82486267	82526484	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2444085	Glyctk	glycerate kinase	9	106030056	106035337	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:6303291	Gm50388	predicted gene, 50388	19	5088919	5099940	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:95776	Gnaq	guanine nucleotide binding protein, alpha q polypeptide	19	16110195	16364827	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1858963	Gnpnat1	glucosamine-phosphate N-acetyltransferase 1	14	45613878	45626444	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1924149	Golga1	golgi autoantigen, golgin subfamily a, 1	2	38906167	38955553	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1859646	Golga4	golgi autoantigen, golgin subfamily a, 4	9	118335335	118411587	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1918396	Golga7b	golgi autoantigen, golgin subfamily a, 7B	19	42236017	42258787	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1099447	Golgb1	golgi autoantigen, golgin subfamily b, macrogolgin 1	16	36695502	36753447	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1917329	Golm1	golgi membrane protein 1	13	59782810	59823598	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2443129	Golm2	golgi membrane protein 2	2	121697451	121766701	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1914214	Golt1b	golgi transport 1B	6	142332947	142349584	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2149946	Gopc	golgi associated PDZ and coiled-coil motif containing	10	52213120	52258220	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2138271	Gorab	golgin, RAB6-interacting	1	163212477	163231238	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1921748	Gorasp1	golgi reassembly stacking protein 1	9	119754739	119766624	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1924104	Gper1	G protein-coupled estrogen receptor 1	5	139408906	139413555	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2139054	Gpr107	G protein-coupled receptor 107	2	31042099	31106579	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:107193	Gpr143	G protein-coupled receptor 143	X	151564917	151591642	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:95805	Grb2	growth factor receptor bound protein 2	11	115534871	115599423	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1355324	Grb14	growth factor receptor bound protein 14	2	64742820	64853354	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1913418	Grina	glutamate receptor, ionotropic, N-methyl D-aspartate-associated protein 1 (glutamate binding)	15	76130964	76134104	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1351344	Grm7	glutamate receptor, metabotropic 7	6	110622542	111544191	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:95832	Grn	granulin	11	102321333	102327635	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2442259	Gsap	gamma-secretase activating protein	5	21391253	21520130	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:95893	H1f0	H1.0 linker histone	15	78912650	78914704	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:103070	H2-Ab1	histocompatibility 2, class II antigen A, beta 1	17	34482201	34488392	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:95912	H2-L	histocompatibility 2, D region locus L	17	syntenic		GRCm39	null	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:95913	H2-M1	histocompatibility 2, M region locus 1	17	36980900	36983111	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1276570	H2-M9	histocompatibility 2, M region locus 9	17	36950177	36953558	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1276524	H2-M10.3	histocompatibility 2, M region locus 10.3	17	36675896	36679309	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1276526	H2-M10.5	histocompatibility 2, M region locus 10.5	17	37083802	37087126	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:95933	H2-Q4	histocompatibility 2, Q region locus 4	17	35598593	35603650	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:95959	H2-T3	histocompatibility 2, T region locus 3	17	36496463	36501043	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:106590	Has1	hyaluronan synthase 1	17	18063588	18075450	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:107821	Has2	hyaluronan synthase 2	15	56529023	56557935	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:109599	Has3	hyaluronan synthase 3	8	107596874	107609534	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:96052	Hck	hemopoietic cell kinase	2	152950388	152993361	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1343091	Hdac3	histone deacetylase 3	18	38070024	38088073	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1333784	Hdac5	histone deacetylase 5	11	102086573	102120998	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2141520	Hepacam2	HEPACAM family member 2	6	3457096	3498298	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2444681	Hhat	hedgehog acyltransferase	1	192195133	192453527	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2445087	Hid1	HID1 domain containing	11	115238533	115258582	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1099804	Hip1	huntingtin interacting protein 1	5	135435385	135573974	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2181664	Hook2	hook microtubule tethering protein 2	8	85717232	85729978	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2443554	Hook3	hook microtubule tethering protein 3	8	26511449	26609252	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:96211	Hp	haptoglobin	8	110301760	110305804	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:96224	Hras	Harvey rat sarcoma virus oncogene	7	140769847	140773938	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1346049	Hs2st1	heparan sulfate 2-O-sulfotransferase 1	3	144135467	144275942	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1201606	Hs3st1	heparan sulfate (glucosamine) 3-O-sulfotransferase 1	5	39771278	39802935	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1333802	Hs3st2	heparan sulfate (glucosamine) 3-O-sulfotransferase 2	7	120991082	121100993	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1333861	Hs3st3a1	heparan sulfate (glucosamine) 3-O-sulfotransferase 3A1	11	64326158	64413667	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1333853	Hs3st3b1	heparan sulfate (glucosamine) 3-O-sulfotransferase 3B1	11	63776618	63813116	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2441996	Hs3st5	heparan sulfate (glucosamine) 3-O-sulfotransferase 5	10	36382810	36710393	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:3580487	Hs3st6	heparan sulfate (glucosamine) 3-O-sulfotransferase 6	17	24971962	24977658	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1354958	Hs6st1	heparan sulfate 6-O-sulfotransferase 1	1	36107481	36145527	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1354959	Hs6st2	heparan sulfate 6-O-sulfotransferase 2	X	50476089	50770733	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1354960	Hs6st3	heparan sulfate 6-O-sulfotransferase 3	14	119375753	120107227	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2685325	Hspb6	heat shock protein, alpha-crystallin-related, B6	7	30251961	30254868	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:96283	Htr5a	5-hydroxytryptamine (serotonin) receptor 5A	5	28047147	28060086	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:96067	Htt	huntingtin	5	34919084	35069878	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1917625	Ica1l	islet cell autoantigen 1-like	1	60024955	60082646	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:96396	Id1	inhibitor of DNA binding 1, HLH protein	2	152578171	152579330	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1913441	Ier3ip1	immediate early response 3 interacting protein 1	18	77017723	77029310	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1915585	Ift20	intraflagellar transport 20	11	78427187	78432558	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1921166	Ift57	intraflagellar transport 57	16	49519657	49585489	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:96435	Igf2r	insulin-like growth factor 2 receptor	17	12901293	12988551	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:96436	Igfbp1	insulin-like growth factor binding protein 1	11	7147787	7152546	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:96441	Igfbp6	insulin-like growth factor binding protein 6	15	102052797	102057946	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1926259	Iigp1	interferon inducible GTPase 1	18	60509099	60525706	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2159727	Il17rd	interleukin 17 receptor D	14	26760921	26829243	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2158925	Inpp4b	inositol polyphosphate-4-phosphatase, type II	8	82069185	82854543	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1333787	Inppl1	inositol polyphosphate phosphatase-like 1	7	101471839	101487433	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1928268	Ireb2	iron responsive element binding protein 2	9	54771073	54819814	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:96604	Itga5	integrin alpha 5 (fibronectin receptor alpha)	15	103252713	103275190	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:107706	Itm2a	integral membrane protein 2A	X	106440801	106446966	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1309517	Itm2b	integral membrane protein 2B	14	73599666	73622729	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1927594	Itm2c	integral membrane protein 2C	1	85822231	85836419	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1923467	Jakmip2	janus kinase and microtubule interacting protein 2	18	43664472	43820838	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1921254	Jakmip3	janus kinase and microtubule interacting protein 3	7	138542459	138663892	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1933825	Jam3	junction adhesion molecule 3	9	27008680	27066717	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2661430	Kbtbd8	kelch repeat and BTB (POZ) domain containing 8	6	95094861	95106774	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:96662	Kcna5	potassium voltage-gated channel, shaker-related subfamily, member 5	6	126509514	126512375	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
